datetime,portfolio_value,cash,return
2022-03-28 09:30:00-04:00,82430.94381103513,300020.39861450193,-0.0874875738267904
2022-03-29 09:30:00-04:00,82279.58034667966,300020.39861450193,-0.001836245678594417
2022-03-30 09:30:00-04:00,83438.42168579099,300020.39861450193,0.014084191171474414
2022-03-31 09:30:00-04:00,85604.76976928709,300020.39861450193,0.02596343554596503
2022-04-01 09:30:00-04:00,85604.76976928709,300020.39861450193,0.0
2022-04-02 09:30:00-04:00,85604.76976928709,300020.39861450193,0.0
2022-04-04 09:30:00-04:00,84701.33803710935,300020.39861450193,-0.010553520961653962
2022-04-05 09:30:00-04:00,88641.42168579099,300020.39861450193,0.046517371980067335
2022-04-06 09:30:00-04:00,89256.33034667966,300020.39861450193,0.006937035182810414
2022-04-07 09:30:00-04:00,88130.58803710935,300020.39861450193,-0.012612464630775477
2022-04-08 09:30:00-04:00,88130.58803710935,300020.39861450193,0.0
2022-04-09 09:30:00-04:00,88130.58803710935,300020.39861450193,0.0
2022-04-11 09:30:00-04:00,90443.56496582029,300020.39861450193,0.026244882511586187
2022-04-12 09:30:00-04:00,92832.20919189451,300020.39861450193,0.026410328108770642
2022-04-13 09:30:00-04:00,90221.25438842771,300020.39861450193,-0.02812552697167492
2022-04-14 09:30:00-04:00,90221.25438842771,300020.39861450193,0.0
2022-04-15 09:30:00-04:00,90221.25438842771,300020.39861450193,0.0
2022-04-18 09:30:00-04:00,92912.62554321287,300020.39861450193,0.02983078846585374
2022-04-19 09:30:00-04:00,88627.23226318357,300020.39861450193,-0.046122830508499635
2022-04-20 09:30:00-04:00,87860.97457275388,300020.39861450193,-0.008645849259449334
2022-04-21 09:30:00-04:00,93361.9668823242,300020.39861450193,0.06261018997706636
2022-04-22 09:30:00-04:00,93361.9668823242,300020.39861450193,0.0
2022-04-23 09:30:00-04:00,93361.9668823242,449880.52987060545,0.0
2022-04-25 09:30:00-04:00,102403.2608276367,449880.52987060545,0.09684129680674336
2022-04-26 09:30:00-04:00,109412.69783935545,449880.52987060545,0.06844935361498794
2022-04-27 09:30:00-04:00,105291.8828979492,449880.52987060545,-0.03766304115319974
2022-04-28 09:30:00-04:00,103539.49935302732,674538.8144165039,-0.01664310198175789
2022-04-29 09:30:00-04:00,103539.49935302732,1011716.4515014648,0.0
2022-04-30 09:30:00-04:00,103539.49935302732,1011716.4515014648,0.0
2022-05-02 09:30:00-04:00,121934.99056396482,1011716.4515014648,0.17766641065373912
2022-05-03 09:30:00-04:00,117496.96029052732,1011716.4515014648,-0.03639669181841121
2022-05-04 09:30:00-04:00,101481.27767333982,1011716.4515014648,-0.13630720809786512
2022-05-05 09:30:00-04:00,130318.03841552732,1011716.4515014648,0.2841584320115751
2022-05-06 09:30:00-04:00,130318.03841552732,1011716.4515014648,0.0
2022-05-07 09:30:00-04:00,130318.03841552732,1011716.4515014648,0.0
2022-05-09 09:30:00-04:00,144489.91243896482,1011716.4515014648,0.10874836819020839
2022-05-10 09:30:00-04:00,158254.35579833982,1011716.4515014648,0.095262313659366
2022-05-11 09:30:00-04:00,176907.18197021482,1011716.4515014648,0.11786611545557646
2022-05-12 09:30:00-04:00,161170.22982177732,1011716.4515014648,-0.08895598230199087
2022-05-13 09:30:00-04:00,161170.22982177732,1011716.4515014648,0.0
2022-05-14 09:30:00-04:00,161170.22982177732,1011716.4515014648,0.0
2022-05-16 09:30:00-04:00,140116.13411865232,1011716.4515014648,-0.13063265918530176
2022-05-17 09:30:00-04:00,146612.45150146482,1011716.4515014648,0.04636380687830943
2022-05-18 09:30:00-04:00,178515.18197021482,1011716.4515014648,0.21759905207254016
2022-05-19 09:30:00-04:00,168588.45150146482,1011716.4515014648,-0.05560720583645529
2022-05-20 09:30:00-04:00,168588.45150146482,1011716.4515014648,0.0
2022-05-21 09:30:00-04:00,168588.45150146482,1011716.4515014648,0.0
2022-05-23 09:30:00-04:00,170067.81673583982,1011716.4515014648,0.008775009327149252
2022-05-24 09:30:00-04:00,170603.81673583982,1011716.4515014648,0.0031516839005027997
2022-05-25 09:30:00-04:00,156967.94271240232,1011716.4515014648,-0.07992713342721436
2022-05-26 09:30:00-04:00,137157.40364990232,1011716.4515014648,-0.12620754735122575
2022-05-27 09:30:00-04:00,137157.40364990232,1011716.4515014648,0.0
2022-05-28 09:30:00-04:00,137157.40364990232,1011716.4515014648,0.0
2022-05-31 09:30:00-04:00,121591.94271240232,1011716.4515014648,-0.11348611539214626
2022-06-01 09:30:00-04:00,133919.94271240232,1011716.4515014648,0.10138829699562435
2022-06-02 09:30:00-04:00,127530.86458740232,1011716.4515014648,-0.0477081903979063
2022-06-03 09:30:00-04:00,127530.86458740232,1011716.4515014648,0.0
2022-06-04 09:30:00-04:00,127530.86458740232,1011716.4515014648,0.0
2022-06-06 09:30:00-04:00,136750.03841552732,1011716.4515014648,0.07228974615636452
2022-06-07 09:30:00-04:00,124250.54720458982,1011716.4515014648,-0.09140393198981533
2022-06-08 09:30:00-04:00,134091.49935302732,1011716.4515014648,0.07920248538007213
2022-06-09 09:30:00-04:00,165093.72103271482,1011716.4515014648,0.23120199139594133
2022-06-10 09:30:00-04:00,165093.72103271482,1011716.4515014648,0.0
2022-06-11 09:30:00-04:00,165093.72103271494,1517557.7377563477,6.661338147750939e-16
2022-06-13 09:30:00-04:00,226846.46685180673,1517557.7377563477,0.37404660475763873
2022-06-14 09:30:00-04:00,225099.7879272462,1517557.7377563477,-0.007699828649751939
2022-06-15 09:30:00-04:00,248560.95430908212,1517557.7377563477,0.10422562632275234
2022-06-16 09:30:00-04:00,265685.9543090821,1517557.7377563477,0.06889658131383469
2022-06-17 09:30:00-04:00,265685.9543090821,1517557.7377563477,0.0
2022-06-18 09:30:00-04:00,265685.9543090821,1517557.7377563477,0.0
2022-06-21 09:30:00-04:00,248184.25447998056,1517557.7377563477,-0.065873635942159
2022-06-22 09:30:00-04:00,227565.6875854493,1517557.7377563477,-0.08307765912762377
2022-06-23 09:30:00-04:00,211262.75866088877,1517557.7377563477,-0.0716405407930355
2022-06-24 09:30:00-04:00,211262.75866088877,1517557.7377563477,0.0
2022-06-25 09:30:00-04:00,211262.75866088877,1517557.7377563477,0.0
2022-06-27 09:30:00-04:00,181019.95012817392,1517557.7377563477,-0.14315257797641223
2022-06-28 09:30:00-04:00,211844.95012817392,1517557.7377563477,0.17028509828985094
2022-06-29 09:30:00-04:00,228935.77120361337,1517557.7377563477,0.08067608439615337
2022-06-30 09:30:00-04:00,227839.74611816416,1517557.7377563477,-0.004787478512802701
2022-07-01 09:30:00-04:00,227839.74611816416,1517557.7377563477,0.0
2022-07-02 09:30:00-04:00,227839.74611816416,1517557.7377563477,0.0
2022-07-05 09:30:00-04:00,208831.0379272462,1517557.7377563477,-0.08343016754003718
2022-07-06 09:30:00-04:00,198521.75447998056,1517557.7377563477,-0.049366624566877015
2022-07-07 09:30:00-04:00,191158.02538452158,1517557.7377563477,-0.03709280685508731
2022-07-08 09:30:00-04:00,191158.02538452158,1517557.7377563477,0.0
2022-07-09 09:30:00-04:00,191158.02538452158,-567503.8830932616,0.0
2022-07-11 09:30:00-04:00,184066.45494995127,-567503.8830932616,-0.0370979477335851
2022-07-12 09:30:00-04:00,167317.02886352548,-567503.8830932616,-0.09099662451248947
2022-07-13 09:30:00-04:00,164398.0782104493,-567503.8830932616,-0.017445628056526497
2022-07-14 09:30:00-04:00,181911.54299316416,-567503.8830932616,0.10653083645111416
2022-07-15 09:30:00-04:00,181911.54299316416,-567503.8830932616,0.0
2022-07-16 09:30:00-04:00,181911.54299316416,-567503.8830932616,0.0
2022-07-18 09:30:00-04:00,188826.81060180673,-567503.8830932616,0.03801445194108677
2022-07-19 09:30:00-04:00,201344.8492980958,-567503.8830932616,0.06629375699559303
2022-07-20 09:30:00-04:00,204655.56408081064,-567503.8830932616,0.016443007080917393
2022-07-21 09:30:00-04:00,213980.42321167002,-567503.8830932616,0.04556367266505079
2022-07-22 09:30:00-04:00,213980.42321167002,-567503.8830932616,0.0
2022-07-23 09:30:00-04:00,213980.42321167002,-567503.8830932616,0.0
2022-07-25 09:30:00-04:00,204028.6697326661,-567503.8830932616,-0.04650777547607521
2022-07-26 09:30:00-04:00,205047.3282104493,-567503.8830932616,0.004992722243976511
2022-07-27 09:30:00-04:00,219798.65560302744,-567503.8830932616,0.07194108560848056
2022-07-28 09:30:00-04:00,230945.31060180673,-567503.8830932616,0.05071302628397767
2022-07-29 09:30:00-04:00,230945.31060180673,-567503.8830932616,0.0
2022-07-30 09:30:00-04:00,230945.31060180673,-567503.8830932616,0.0
2022-08-01 09:30:00-04:00,233962.1873413087,-567503.8830932616,0.01306316517811279
2022-08-02 09:30:00-04:00,236273.79299316416,-567503.8830932616,0.009880253207255496
2022-08-03 09:30:00-04:00,244246.9373413087,-567503.8830932616,0.0337453606137994
2022-08-04 09:30:00-04:00,235020.06408081064,-567503.8830932616,-0.037776822755425155
2022-08-05 09:30:00-04:00,235020.06408081064,-567503.8830932616,0.0
2022-08-06 09:30:00-04:00,235020.06408081064,-567503.8830932616,0.0
2022-08-08 09:30:00-04:00,240035.0992980958,-567503.8830932616,0.021338753509831276
2022-08-09 09:30:00-04:00,252886.13451538095,-567503.8830932616,0.053538150274121676
2022-08-10 09:30:00-04:00,261133.507775879,-567503.8830932616,0.032612991124653545
2022-08-11 09:30:00-04:00,259252.88451538095,-567503.8830932616,-0.007201769227226484
2022-08-12 09:30:00-04:00,259252.88451538095,-567503.8830932616,0.0
2022-08-13 09:30:00-04:00,259252.88451538095,-567503.8830932616,0.0
2022-08-15 09:30:00-04:00,270419.2084289552,-567503.8830932616,0.04307116557043256
2022-08-16 09:30:00-04:00,266853.81408081064,-567503.8830932616,-0.013184693383499924
2022-08-17 09:30:00-04:00,268714.8282104493,-567503.8830932616,0.0069739086774869286
2022-08-18 09:30:00-04:00,265031.9584289552,-567503.8830932616,-0.013705495175018179
2022-08-19 09:30:00-04:00,265031.9584289552,-567503.8830932616,0.0
2022-08-20 09:30:00-04:00,265031.9584289552,-567503.8830932616,0.0
2022-08-22 09:30:00-04:00,241367.20494995127,-567503.8830932616,-0.08929018832024183
2022-08-23 09:30:00-04:00,239819.5782104493,-567503.8830932616,-0.006411918055822308
2022-08-24 09:30:00-04:00,245951.257775879,-567503.8830932616,0.025567885704681492
2022-08-25 09:30:00-04:00,254081.15560302744,-567503.8830932616,0.03305491462278565
2022-08-26 09:30:00-04:00,254081.15560302744,-567503.8830932616,0.0
2022-08-27 09:30:00-04:00,254081.15560302744,-567503.8830932616,0.0
2022-08-29 09:30:00-04:00,223638.27886352548,-567503.8830932616,-0.1198155631308031
2022-08-30 09:30:00-04:00,215958.97255859384,-567503.8830932616,-0.03433806745408696
2022-08-31 09:30:00-04:00,202167.65560302744,-567503.8830932616,-0.06386081945182698
2022-09-01 09:30:00-04:00,216644.63451538095,-567503.8830932616,0.07160877870978655
2022-09-02 09:30:00-04:00,216644.63451538095,-567503.8830932616,0.0
2022-09-03 09:30:00-04:00,216644.63451538095,-567503.8830932616,0.0
2022-09-06 09:30:00-04:00,197348.47255859384,-567503.8830932616,-0.08906826610292606
2022-09-07 09:30:00-04:00,207065.15560302744,-567503.8830932616,0.04923617050822959
2022-09-08 09:30:00-04:00,221463.757775879,-567503.8830932616,0.0695365771750398
2022-09-09 09:30:00-04:00,221463.757775879,-567503.8830932616,0.0
2022-09-10 09:30:00-04:00,221463.757775879,-567503.8830932616,0.0
2022-09-12 09:30:00-04:00,219681.06060180673,-567503.8830932616,-0.008049611331332862
2022-09-13 09:30:00-04:00,205262.8492980958,-567503.8830932616,-0.06563247311449094
2022-09-14 09:30:00-04:00,202304.74016723642,-567503.8830932616,-0.014411322560194173
2022-09-15 09:30:00-04:00,185026.40560302744,-567503.8830932616,-0.08540746277089573
2022-09-16 09:30:00-04:00,185026.40560302744,-567503.8830932616,0.0
2022-09-17 09:30:00-04:00,185026.40560302744,-567503.8830932616,0.0
2022-09-19 09:30:00-04:00,186828.65212402353,-567503.8830932616,0.009740482798237915
2022-09-20 09:30:00-04:00,188885.5782104493,-567503.8830932616,0.011009692908667601
2022-09-21 09:30:00-04:00,170216.31060180673,-567503.8830932616,-0.09883903146825734
2022-09-22 09:30:00-04:00,158462.31060180673,-567503.8830932616,-0.06905331197958209
2022-09-23 09:30:00-04:00,153224.92996063235,153224.92996063235,-0.03305127018080145
2022-09-24 09:30:00-04:00,153224.92996063235,153224.92996063235,0.0
2022-09-26 09:30:00-04:00,153224.92996063235,153224.92996063235,0.0
2022-09-27 09:30:00-04:00,153224.92996063235,153224.92996063235,0.0
2022-09-28 09:30:00-04:00,152714.63149871829,229744.73098602297,-0.0033303879600087294
2022-09-29 09:30:00-04:00,155334.86660614016,344556.2602218628,0.017157721442322194
2022-09-30 09:30:00-04:00,155334.86660614016,344556.2602218628,0.0
2022-10-01 09:30:00-04:00,155334.86660614016,344556.2602218628,0.0
2022-10-03 09:30:00-04:00,149791.0634140015,344556.2602218628,-0.03568936783649024
2022-10-04 09:30:00-04:00,149273.28256073,344556.2602218628,-0.00345668721130854
2022-10-05 09:30:00-04:00,148107.00277557375,344556.2602218628,-0.007813051104317736
2022-10-06 09:30:00-04:00,151584.94958343508,344556.2602218628,0.023482662822712497
2022-10-07 09:30:00-04:00,151584.94958343508,344556.2602218628,0.0
2022-10-08 09:30:00-04:00,151584.94958343508,344556.2602218628,0.0
2022-10-10 09:30:00-04:00,157196.7453292847,344556.2602218628,0.03702079765353461
2022-10-11 09:30:00-04:00,157233.34319915774,344556.2602218628,0.00023281569727395812
2022-10-12 09:30:00-04:00,161919.43469085696,344556.2602218628,0.029803420803459213
2022-10-13 09:30:00-04:00,151804.61660614016,344556.2602218628,-0.062468215159152574
2022-10-14 09:30:00-04:00,151804.61660614016,344556.2602218628,0.0
2022-10-15 09:30:00-04:00,151804.61660614016,344556.2602218628,0.0
2022-10-17 09:30:00-04:00,148363.26766815188,344556.2602218628,-0.022669593421634326
2022-10-18 09:30:00-04:00,151574.4953292847,344556.2602218628,0.021644357876475562
2022-10-19 09:30:00-04:00,152076.57086029055,344556.2602218628,0.0033124011392229313
2022-10-20 09:30:00-04:00,153598.50277557375,344556.2602218628,0.010007668549295357
2022-10-21 09:30:00-04:00,153598.50277557375,344556.2602218628,0.0
2022-10-22 09:30:00-04:00,153598.50277557375,344556.2602218628,0.0
2022-10-24 09:30:00-04:00,143658.36344757082,143658.36344757082,-0.06471507956380729
2022-10-25 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-10-26 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-10-27 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-10-28 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-10-29 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-10-31 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-11-01 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-11-02 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-11-03 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-11-04 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-11-05 09:30:00-04:00,143658.36344757082,143658.36344757082,0.0
2022-11-07 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-08 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-09 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-10 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-11 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-12 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-14 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-15 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-16 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-17 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-18 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-19 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-21 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-22 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-23 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-24 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-25 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-26 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-28 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-29 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-11-30 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-01 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-02 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-03 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-05 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-06 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-07 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-08 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-09 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-10 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-12 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-13 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-14 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-15 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-16 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-17 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-19 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-20 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-21 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-22 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-23 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-24 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-27 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-28 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-29 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-30 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2022-12-31 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-03 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-04 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-05 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-06 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-07 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-09 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-10 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-11 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-12 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-13 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-14 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-17 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-18 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-19 09:30:00-05:00,143658.36344757082,143658.36344757082,0.0
2023-01-20 09:30:00-05:00,143522.19962921145,215300.60075225832,-0.000947830777767944
2023-01-21 09:30:00-05:00,143522.19962921145,215300.60075225832,0.0
2023-01-23 09:30:00-05:00,142304.12052764895,215300.60075225832,-0.008487043152274665
2023-01-24 09:30:00-05:00,141906.67985382082,215300.60075225832,-0.002792896455523941
2023-01-25 09:30:00-05:00,142445.79850616457,215300.60075225832,0.003799106940554964
2023-01-26 09:30:00-05:00,141124.67985382082,215300.60075225832,-0.009274535761660818
2023-01-27 09:30:00-05:00,141027.1600784302,215300.60075225832,-0.0006910185765639509
2023-01-28 09:30:00-05:00,141027.1600784302,215300.60075225832,0.0
2023-01-30 09:30:00-05:00,141185.40299835207,215300.60075225832,0.0011220740730641943
2023-01-31 09:30:00-05:00,141492.67985382082,215300.60075225832,0.0021764066889573552
2023-02-01 09:30:00-05:00,140741.96232452395,215300.60075225832,-0.005305698712275819
2023-02-02 09:30:00-05:00,140076.25158233644,140076.25158233644,-0.004730008955342813
2023-02-03 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-04 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-06 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-07 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-08 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-09 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-10 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-11 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-13 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-14 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-15 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-16 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-17 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-18 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-21 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-22 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-23 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-24 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-25 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-27 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-02-28 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-01 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-02 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-03 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-04 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-06 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-07 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-08 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-09 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-10 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-11 09:30:00-05:00,140076.25158233644,140076.25158233644,0.0
2023-03-13 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-14 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-15 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-16 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-17 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-18 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-20 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-21 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-22 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-23 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-24 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-25 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-27 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-28 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-29 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-30 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-03-31 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-04-01 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-04-03 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-04-04 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-04-05 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-04-06 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-04-07 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-04-10 09:30:00-04:00,140076.25158233644,140076.25158233644,0.0
2023-04-11 09:30:00-04:00,139802.5540725708,209820.4532424927,-0.0019539180030437864
2023-04-12 09:30:00-04:00,140259.85448760987,209820.4532424927,0.0032710447822124067
2023-04-13 09:30:00-04:00,139642.75365753175,209820.4532424927,-0.004399696779470386
2023-04-14 09:30:00-04:00,139642.75365753175,209820.4532424927,0.0
2023-04-15 09:30:00-04:00,139642.75365753175,209820.4532424927,0.0
2023-04-17 09:30:00-04:00,139171.85552520753,209820.4532424927,-0.003372163037396736
2023-04-18 09:30:00-04:00,139743.05303497316,209820.4532424927,0.004104260215616495
2023-04-19 09:30:00-04:00,139914.7546951294,209820.4532424927,0.0012286954981102216
2023-04-20 09:30:00-04:00,139748.15282745362,209820.4532424927,-0.0011907383752256528
2023-04-21 09:30:00-04:00,139748.15282745362,209820.4532424927,0.0
2023-04-22 09:30:00-04:00,139748.15282745362,209820.4532424927,0.0
2023-04-24 09:30:00-04:00,140021.85552520753,209820.4532424927,0.0019585425081922736
2023-04-25 09:30:00-04:00,140678.05303497316,209820.4532424927,0.004686393472678185
2023-04-26 09:30:00-04:00,140630.4532424927,209820.4532424927,-0.00033835976155172087
2023-04-27 09:30:00-04:00,139867.15490264894,209820.4532424927,-0.005427688827309485
2023-04-28 09:30:00-04:00,139867.15490264894,209820.4532424927,0.0
2023-04-29 09:30:00-04:00,139867.15490264894,209820.4532424927,0.0
2023-05-01 09:30:00-04:00,139309.55511016847,209820.4532424927,-0.003986638556196964
2023-05-02 09:30:00-04:00,139889.25573272706,209820.4532424927,0.004161240929239529
2023-05-03 09:30:00-04:00,140642.35448760987,209820.4532424927,0.005383535361155101
2023-05-04 09:30:00-04:00,140305.7526199341,209820.4532424927,-0.002393317922627869
2023-05-05 09:30:00-04:00,140305.7526199341,209820.4532424927,0.0
2023-05-06 09:30:00-04:00,140305.7526199341,209820.4532424927,0.0
2023-05-08 09:30:00-04:00,139928.35241241456,209820.4532424927,-0.0026898412963995977
2023-05-09 09:30:00-04:00,139460.85241241456,209820.4532424927,-0.003340995530499269
2023-05-10 09:30:00-04:00,139788.95116729737,209820.4532424927,0.0023526226120613725
2023-05-11 09:30:00-04:00,139539.05095977784,209820.4532424927,-0.0017876964197295342
2023-05-12 09:30:00-04:00,139539.05095977784,209820.4532424927,0.0
2023-05-13 09:30:00-04:00,139539.05095977784,209820.4532424927,0.0
2023-05-15 09:30:00-04:00,139804.25573272706,209820.4532424927,0.0019005774449882828
2023-05-16 09:30:00-04:00,139720.95220489503,209820.4532424927,-0.0005958583120051486
2023-05-17 09:30:00-04:00,139287.45428009034,209820.4532424927,-0.003102597842082999
2023-05-18 09:30:00-04:00,138391.55095977784,209820.4532424927,-0.006432046051404905
2023-05-19 09:30:00-04:00,138391.55095977784,209820.4532424927,0.0
2023-05-20 09:30:00-04:00,138391.55095977784,209820.4532424927,0.0
2023-05-22 09:30:00-04:00,138916.85552520753,209820.4532424927,0.003795784943420255
